	article_title	article_quality	revision_id	country	population	region
6709	Stig Malm	Start	1100349229	Sweden	10500000.0	NORTHERN EUROPE
6710	Ture Malmgren	GA	993905483	Sweden	10500000.0	NORTHERN EUROPE
6711	Magnus Minniskiöld	C	1055950775	Sweden	10500000.0	NORTHERN EUROPE
6712	Omar Mustafa	Start	1114431170	Sweden	10500000.0	NORTHERN EUROPE
6713	Gustaf Nyblæus (1816)	Stub	907294516	Sweden	10500000.0	NORTHERN EUROPE
6714	Sven-Olle Olsson	Stub	1037993994	Sweden	10500000.0	NORTHERN EUROPE
6715	Vera Oredsson	Start	1113634951	Sweden	10500000.0	NORTHERN EUROPE
6716	Gabriel Gustafsson Oxenstierna	C	1113096968	Sweden	10500000.0	NORTHERN EUROPE
6717	Carl Fredrik Pechlin	Start	1036926715	Sweden	10500000.0	NORTHERN EUROPE
6718	Carl Piper	Start	1095944691	Sweden	10500000.0	NORTHERN EUROPE
6719	Filip Julius Bernhard von Platen	Stub	1048198762	Sweden	10500000.0	NORTHERN EUROPE
6720	Tomas Polus	Stub	1113516314	Sweden	10500000.0	NORTHERN EUROPE
6721	Nils Reuterholm	Stub	1090429369	Sweden	10500000.0	NORTHERN EUROPE
6722	Qristina Ribohn	Start	1004037375	Sweden	10500000.0	NORTHERN EUROPE
6723	Oliver Rosengren	Stub	1115281232	Sweden	10500000.0	NORTHERN EUROPE
6724	Karl Gustaf Scherman	Stub	1065373172	Sweden	10500000.0	NORTHERN EUROPE
6725	Erik Carlsson Sjöblad	Start	1009863371	Sweden	10500000.0	NORTHERN EUROPE
6726	Jimmy Ståhl	Stub	1111884033	Sweden	10500000.0	NORTHERN EUROPE
6727	Adolf Ludvig Stierneld	Start	1089584584	Sweden	10500000.0	NORTHERN EUROPE
6728	Gustaf Algernon Stierneld	Stub	1085266368	Sweden	10500000.0	NORTHERN EUROPE
6729	Vávra Suk	Stub	1015480636	Sweden	10500000.0	NORTHERN EUROPE
6730	Peter Sunde	C	1113754172	Sweden	10500000.0	NORTHERN EUROPE
6731	Anders Sundström	Stub	1113107487	Sweden	10500000.0	NORTHERN EUROPE
6732	August Tamm	Stub	1071178122	Sweden	10500000.0	NORTHERN EUROPE
6733	Robert Macfie Thorburn	Start	1081619244	Sweden	10500000.0	NORTHERN EUROPE
6734	Jessica Thunander	Stub	1054908517	Sweden	10500000.0	NORTHERN EUROPE
6735	Lars Törnman	Stub	1036368817	Sweden	10500000.0	NORTHERN EUROPE
6736	Gustaf af Wetterstedt	Stub	1115533138	Sweden	10500000.0	NORTHERN EUROPE
6737	Bertil Zachrisson	Stub	1081155174	Sweden	10500000.0	NORTHERN EUROPE
6738	Céline Amaudruz	Stub	1078966867	Switzerland	8800000.0	WESTERN EUROPE
6739	Beat Arnold	Start	1103551315	Switzerland	8800000.0	WESTERN EUROPE
6740	Mustafa Atici	Start	1093168910	Switzerland	8800000.0	WESTERN EUROPE
6741	Gallus Jacob Baumgartner	Start	1034339108	Switzerland	8800000.0	WESTERN EUROPE
6742	Martin Bäumle	Start	1113180976	Switzerland	8800000.0	WESTERN EUROPE
6743	Pierre François Bellot	Stub	1085380321	Switzerland	8800000.0	WESTERN EUROPE
6744	Jacqueline Berenstein-Wavre	Start	1098279107	Switzerland	8800000.0	WESTERN EUROPE
6745	Peter Bodenmann	C	1097652987	Switzerland	8800000.0	WESTERN EUROPE
6746	Ulrich Bremi	Stub	1109100989	Switzerland	8800000.0	WESTERN EUROPE
6747	Achille Casanova	Start	1109101260	Switzerland	8800000.0	WESTERN EUROPE
6748	Conradin Cramer	Start	1109136165	Switzerland	8800000.0	WESTERN EUROPE
6749	Niklaus Dachselhofer	Stub	989253083	Switzerland	8800000.0	WESTERN EUROPE
6750	Sigmund von Erlach	Stub	1047996896	Switzerland	8800000.0	WESTERN EUROPE
6751	Heinrich Escher	Stub	1051201875	Switzerland	8800000.0	WESTERN EUROPE
6752	Johann Rudolf Faesch	Stub	1109260563	Switzerland	8800000.0	WESTERN EUROPE
6753	Peter Falck	GA	1113518708	Switzerland	8800000.0	WESTERN EUROPE
6754	Franz Rudolf Frisching	Start	1025992173	Switzerland	8800000.0	WESTERN EUROPE
6755	Urs Glutz von Blotzheim	Stub	1079107579	Switzerland	8800000.0	WESTERN EUROPE
6756	Jürg Grossen	Start	1113181116	Switzerland	8800000.0	WESTERN EUROPE
6757	Tim Guldimann	Start	1114164708	Switzerland	8800000.0	WESTERN EUROPE
6758	Georg Friedrich Heilmann	Stub	1065849307	Switzerland	8800000.0	WESTERN EUROPE
6759	Thomas Helbling	Start	1097655440	Switzerland	8800000.0	WESTERN EUROPE
6760	Eva Herzog	Start	1113518226	Switzerland	8800000.0	WESTERN EUROPE
6761	David Hess (painter)	Start	1088977153	Switzerland	8800000.0	WESTERN EUROPE
6762	Karl Otto Hunziker	Start	1073762856	Switzerland	8800000.0	WESTERN EUROPE
6763	Beat Jans	C	1109261316	Switzerland	8800000.0	WESTERN EUROPE
6764	Walter Kälin	C	1097656534	Switzerland	8800000.0	WESTERN EUROPE
6765	Frédéric-César de La Harpe	C	1103177637	Switzerland	8800000.0	WESTERN EUROPE
6766	Georgie Lamon	Stub	1065924058	Switzerland	8800000.0	WESTERN EUROPE
6767	Paul Lüönd	Stub	1073049884	Switzerland	8800000.0	WESTERN EUROPE
6768	Ferdinand Masset	Stub	947627249	Switzerland	8800000.0	WESTERN EUROPE
6769	Frank Melloul	C	1110313720	Switzerland	8800000.0	WESTERN EUROPE
6770	Guy Mettan	Start	1099961825	Switzerland	8800000.0	WESTERN EUROPE
6771	Jakob Meyer zum Hasen	C	1109307770	Switzerland	8800000.0	WESTERN EUROPE
6772	Kurt Meyer (Lucerne)	Stub	1114680785	Switzerland	8800000.0	WESTERN EUROPE
6773	Sophie Michaud Gigon	Start	1016857420	Switzerland	8800000.0	WESTERN EUROPE
6774	Peter Ochs	Start	1013192676	Switzerland	8800000.0	WESTERN EUROPE
6775	Giovanni Orelli	Start	1066004666	Switzerland	8800000.0	WESTERN EUROPE
6776	Ludwig Pfyffer	Start	1077498198	Switzerland	8800000.0	WESTERN EUROPE
6777	Valérie Piller Carrard	Start	1054866115	Switzerland	8800000.0	WESTERN EUROPE
6778	Ital Reding the Elder	Start	1050573175	Switzerland	8800000.0	WESTERN EUROPE
6779	Jules Repond	Start	1026286888	Switzerland	8800000.0	WESTERN EUROPE
6780	Farah Rumy	Start	1101258104	Switzerland	8800000.0	WESTERN EUROPE
6781	Vinzenz Rüttimann	C	1101460842	Switzerland	8800000.0	WESTERN EUROPE
6782	Sergio Salvioni	Start	1104342564	Switzerland	8800000.0	WESTERN EUROPE
6783	Alfred Emanuel Sarasin	Stub	1112830593	Switzerland	8800000.0	WESTERN EUROPE
6784	Nicolas Théodore de Saussure	GA	1112325459	Switzerland	8800000.0	WESTERN EUROPE
6785	Peter-Josef Schallberger	Stub	1022570699	Switzerland	8800000.0	WESTERN EUROPE
6786	Josef Scherrer	Stub	1045327007	Switzerland	8800000.0	WESTERN EUROPE
6787	Guy-Olivier Segond	C	1105606820	Switzerland	8800000.0	WESTERN EUROPE
6788	André Simonazzi	Start	1096441273	Switzerland	8800000.0	WESTERN EUROPE
6789	Carlo Sommaruga	Start	1112581627	Switzerland	8800000.0	WESTERN EUROPE
6790	Niklaus Friedrich von Steiger	Stub	1108836802	Switzerland	8800000.0	WESTERN EUROPE
6791	Charles-Alexandre Steinhäuslin	Start	942439844	Switzerland	8800000.0	WESTERN EUROPE
6792	Hansjörg Trachsel	Start	1019997611	Switzerland	8800000.0	WESTERN EUROPE
6793	Paul Usteri	Start	1081662107	Switzerland	8800000.0	WESTERN EUROPE
6794	Eric Weber	Start	1078967037	Switzerland	8800000.0	WESTERN EUROPE
6795	Johann Rudolf Wettstein	GA	1109870613	Switzerland	8800000.0	WESTERN EUROPE
6796	Karl Emil Wild	Start	1068658484	Switzerland	8800000.0	WESTERN EUROPE
6797	Louis Wyrsch	C	1078281666	Switzerland	8800000.0	WESTERN EUROPE
6798	Paul Wyss	Stub	1110030427	Switzerland	8800000.0	WESTERN EUROPE
6799	Theodor Ab Yberg	Stub	1022570814	Switzerland	8800000.0	WESTERN EUROPE
6800	Sebastian Peregrin Zwyer	Start	1090177502	Switzerland	8800000.0	WESTERN EUROPE
6801	Abdul-Aziz al-Khair	C	1055121509	Syria	22100000.0	WESTERN ASIA
6802	Adil Arslan	C	1115642647	Syria	22100000.0	WESTERN ASIA
6803	Mohammed Akkad	Stub	1088148970	Syria	22100000.0	WESTERN ASIA
6804	Sultan al-Atrash	C	1115642685	Syria	22100000.0	WESTERN ASIA
6805	Ayyash Al-Haj	GA	1114418908	Syria	22100000.0	WESTERN ASIA
6806	Ghias Barakat	C	1099141929	Syria	22100000.0	WESTERN ASIA
6807	Subhi Bey Barakat	Start	1115422743	Syria	22100000.0	WESTERN ASIA
6808	Abdul Qader Barmada	Stub	1088149351	Syria	22100000.0	WESTERN ASIA
6809	Tawfiq Bay	Start	1031788885	Syria	22100000.0	WESTERN ASIA
6810	Ibrahim Biro	Start	955779707	Syria	22100000.0	WESTERN ASIA
6811	Amir al-Dandal	Start	994545216	Syria	22100000.0	WESTERN ASIA
6812	Abd al-Razzaq al-Dandashi	Start	1063356756	Syria	22100000.0	WESTERN ASIA
6813	Ahmad Diyab	Stub	1100437054	Syria	22100000.0	WESTERN ASIA
6814	Hadad-yith'i	C	1102614042	Syria	22100000.0	WESTERN ASIA
6815	Hisham Marwah	Stub	1111799084	Syria	22100000.0	WESTERN ASIA
6816	Edmond Al-Homsi	Stub	1090859570	Syria	22100000.0	WESTERN ASIA
6817	Ghassan Ibrahim	Start	1099026087	Syria	22100000.0	WESTERN ASIA
6818	Ihsan Al Jabri	Stub	1056547219	Syria	22100000.0	WESTERN ASIA
6819	Jihad Makdissi	C	1095025923	Syria	22100000.0	WESTERN ASIA
6820	Mohammad Jumah	Stub	1031226079	Syria	22100000.0	WESTERN ASIA
6821	Sami al-Jundi	C	1085225687	Syria	22100000.0	WESTERN ASIA
6822	Kamal al-Qassab	Stub	1046716585	Syria	22100000.0	WESTERN ASIA
6823	Kamil Pasha al-Qudsi	Stub	1114426805	Syria	22100000.0	WESTERN ASIA
6824	Fayez al-Khoury	Stub	1101097473	Syria	22100000.0	WESTERN ASIA
6825	Mar'i Pasha al-Mallah	Start	1114426843	Syria	22100000.0	WESTERN ASIA
6826	Antun Maqdisi	Start	1012298345	Syria	22100000.0	WESTERN ASIA
6827	Mahmoud Ahmad Marei	Start	1096423511	Syria	22100000.0	WESTERN ASIA
6828	Muhammad Talab Hilal	C	1091046608	Syria	22100000.0	WESTERN ASIA
6829	Mustafa al-Siba'i	Start	1101678254	Syria	22100000.0	WESTERN ASIA
6830	Shukri al-Quwatli	FA	1114418977	Syria	22100000.0	WESTERN ASIA
6831	Munif Razzaz	GA	1104186608	Syria	22100000.0	WESTERN ASIA
6832	Nasim al-Safarjalani	Start	1032834084	Syria	22100000.0	WESTERN ASIA
6833	Salem al-Meslet	Stub	1103824812	Syria	22100000.0	WESTERN ASIA
6834	Muhammad al-Sufi	C	1106267269	Syria	22100000.0	WESTERN ASIA
6835	Mohammad Farouk Tayfour	Stub	940373945	Syria	22100000.0	WESTERN ASIA
6836	Liu Yongfu	C	1102541692	Taiwan	23200000.0	EAST ASIA
6837	Qiu Fengjia	Start	1031398824	Taiwan	23200000.0	EAST ASIA
6838	Xie Jieshi	Start	1111816567	Taiwan	23200000.0	EAST ASIA
6839	Zheng Jing	C	1108206522	Taiwan	23200000.0	EAST ASIA
6840	Zheng Kezang	Stub	1065962947	Taiwan	23200000.0	EAST ASIA
6841	Olimzhon Boboyev	Stub	1072391123	Tajikistan	10000000.0	CENTRAL ASIA
6842	Mahmadali Hayit	Start	1067502414	Tajikistan	10000000.0	CENTRAL ASIA
6843	Muhiddin Kabiri	Start	1098146744	Tajikistan	10000000.0	CENTRAL ASIA
6844	Bobo Makhamov	Start	1090454878	Tajikistan	10000000.0	CENTRAL ASIA
6845	Maksud Ibragimov	Start	994061655	Tajikistan	10000000.0	CENTRAL ASIA
6846	Nusratullo Maksum	Stub	1073969305	Tajikistan	10000000.0	CENTRAL ASIA
6847	Ghaffor Mirzoyev	Start	1069201815	Tajikistan	10000000.0	CENTRAL ASIA
6848	Abduhalim Nazarzoda	Start	1075757785	Tajikistan	10000000.0	CENTRAL ASIA
6849	Umarali Quvvatov	C	1113522608	Tajikistan	10000000.0	CENTRAL ASIA
6850	Alim Sherzamonov	Start	996472390	Tajikistan	10000000.0	CENTRAL ASIA
6851	Shirinsho Shotemur	C	1082920035	Tajikistan	10000000.0	CENTRAL ASIA
6852	Bozor Sobir	B	1107271492	Tajikistan	10000000.0	CENTRAL ASIA
6853	Shukhrat Sultonov	C	1051046215	Tajikistan	10000000.0	CENTRAL ASIA
6854	Nur Tabar	Stub	1105010664	Tajikistan	10000000.0	CENTRAL ASIA
6855	Timothy Apiyo	Stub	1065741413	Tanzania	65500000.0	EASTERN AFRICA
6856	Maurice Henry Dorman	Start	1087530718	Tanzania	65500000.0	EASTERN AFRICA
6857	Fundikira III	Start	1047557188	Tanzania	65500000.0	EASTERN AFRICA
6858	Josephat Gwajima	Start	1068157438	Tanzania	65500000.0	EASTERN AFRICA
6859	Issa Kassim Issa	Stub	1099825065	Tanzania	65500000.0	EASTERN AFRICA
6860	Barbro Cecilia Johansson	Start	1112314591	Tanzania	65500000.0	EASTERN AFRICA
6861	Bonnah Kaluwa	Start	1109169773	Tanzania	65500000.0	EASTERN AFRICA
6862	Jeremiah Kasambala	Start	1014980814	Tanzania	65500000.0	EASTERN AFRICA
6863	Hemed Khamis	Stub	1065741571	Tanzania	65500000.0	EASTERN AFRICA
6864	Adam Kimbisa	Stub	1096079486	Tanzania	65500000.0	EASTERN AFRICA
6865	Saed Kubenea	Stub	1006418003	Tanzania	65500000.0	EASTERN AFRICA
6866	Elias John Kwandikwa	Start	1115284285	Tanzania	65500000.0	EASTERN AFRICA
6867	Theddy Ladislaus	Start	1105549865	Tanzania	65500000.0	EASTERN AFRICA
6868	Paul Makonda	Start	1096157701	Tanzania	65500000.0	EASTERN AFRICA
6869	Julie Manning	Stub	1100313435	Tanzania	65500000.0	EASTERN AFRICA
6870	Salome Joseph Mbatia	Start	1074130433	Tanzania	65500000.0	EASTERN AFRICA
6871	Ruth Hiyob Mollel	Start	1101873461	Tanzania	65500000.0	EASTERN AFRICA
6872	Albert Msando	Stub	1110162819	Tanzania	65500000.0	EASTERN AFRICA
6873	John Mwakangale	C	1063354492	Tanzania	65500000.0	EASTERN AFRICA
6874	Juma Mwapachu	Start	1065735778	Tanzania	65500000.0	EASTERN AFRICA
6875	Abdullah Mwinyi	Start	1106388815	Tanzania	65500000.0	EASTERN AFRICA
6876	Asanterabi Zephaniah Nsilo Swai	Start	1012818477	Tanzania	65500000.0	EASTERN AFRICA
6877	Mateo Qares	Stub	1007481132	Tanzania	65500000.0	EASTERN AFRICA
6878	Augustino Ramadhani	B	1110752912	Tanzania	65500000.0	EASTERN AFRICA
6879	Catherine Ruge	Start	1104077288	Tanzania	65500000.0	EASTERN AFRICA
6880	Festo Sanga	Start	1087520602	Tanzania	65500000.0	EASTERN AFRICA
6881	Mwita Waitara	Stub	1006421933	Tanzania	65500000.0	EASTERN AFRICA
6882	Akanat Promphan	Start	1102141395	Thailand	66800000.0	SOUTHEAST ASIA
6883	Borwornsak Uwanno	C	1100021618	Thailand	66800000.0	SOUTHEAST ASIA
6884	Chada Thaiseth	Stub	1067189659	Thailand	66800000.0	SOUTHEAST ASIA
6885	Charoen Suepsaeng	Stub	1106944464	Thailand	66800000.0	SOUTHEAST ASIA
6886	Chatchawal Kong-udom	Stub	1067181115	Thailand	66800000.0	SOUTHEAST ASIA
6887	Chob Yodkaew	Stub	1067190492	Thailand	66800000.0	SOUTHEAST ASIA
6888	Chonlanan Srikaew	Start	1115873331	Thailand	66800000.0	SOUTHEAST ASIA
6889	Chuwit Chitsakul	Start	1067190867	Thailand	66800000.0	SOUTHEAST ASIA
6890	Hangthong Thammawattana	C	1099504450	Thailand	66800000.0	SOUTHEAST ASIA
6891	Khrong Chandawong	C	1064263898	Thailand	66800000.0	SOUTHEAST ASIA
6892	Pallop Pinmanee	C	1112468667	Thailand	66800000.0	SOUTHEAST ASIA
6893	Phayom Chulanont	Start	1059748987	Thailand	66800000.0	SOUTHEAST ASIA
6894	Pita Limjaroenrat	C	1067174860	Thailand	66800000.0	SOUTHEAST ASIA
6895	Piyabutr Saengkanokkul	Start	1093503992	Thailand	66800000.0	SOUTHEAST ASIA
6896	Phraya Ratsadanupradit Mahitsaraphakdi	Stub	1110844684	Thailand	66800000.0	SOUTHEAST ASIA
6897	Samak Jalikula	Stub	1102491662	Thailand	66800000.0	SOUTHEAST ASIA
6898	Sang Phathanothai	Start	1063962752	Thailand	66800000.0	SOUTHEAST ASIA
6899	Sereepisuth Temeeyaves	C	1110915859	Thailand	66800000.0	SOUTHEAST ASIA
6900	Sodsai Rungphothong	Stub	1064264189	Thailand	66800000.0	SOUTHEAST ASIA
6901	Sophon Suphapong	Stub	1056597902	Thailand	66800000.0	SOUTHEAST ASIA
6902	Surangkana Wayuparb	C	1059397645	Thailand	66800000.0	SOUTHEAST ASIA
6903	Teerakiat Jaroensettasin	Stub	1110929522	Thailand	66800000.0	SOUTHEAST ASIA
6904	Thamanat Prompow	C	1108412672	Thailand	66800000.0	SOUTHEAST ASIA
6905	Thanathorn Juangroongruangkit	GA	1114394512	Thailand	66800000.0	SOUTHEAST ASIA
6906	Tiang Sirikhanth	Start	1074937608	Thailand	66800000.0	SOUTHEAST ASIA
6907	Vichien Khaokham	Stub	1076752543	Thailand	66800000.0	SOUTHEAST ASIA
6908	Luang Wichitwathakan	C	1112401497	Thailand	66800000.0	SOUTHEAST ASIA
6909	Aliança de Araújo	Start	1059363091	Timor-Leste	1300000.0	SOUTHEAST ASIA
6910	María do Céu	Start	1112159193	Timor-Leste	1300000.0	SOUTHEAST ASIA
6911	Brigida Antónia Correia	Start	1059174694	Timor-Leste	1300000.0	SOUTHEAST ASIA
6912	Isabel da Costa Ferreira	C	1112773533	Timor-Leste	1300000.0	SOUTHEAST ASIA
6913	Albina Marçal Freitas	Start	1112274488	Timor-Leste	1300000.0	SOUTHEAST ASIA
6914	Ángela Freitas	Start	1085081003	Timor-Leste	1300000.0	SOUTHEAST ASIA
6915	Justino Mota	Start	1099899758	Timor-Leste	1300000.0	SOUTHEAST ASIA
6916	Maria da Paixão da Costa	Stub	1076208477	Timor-Leste	1300000.0	SOUTHEAST ASIA
6917	Olinda Morais	Start	1009671491	Timor-Leste	1300000.0	SOUTHEAST ASIA
6918	Manuel Magalhaes de Oliveira	Stub	982569489	Timor-Leste	1300000.0	SOUTHEAST ASIA
6919	Alfredo Pires	Stub	1082511668	Timor-Leste	1300000.0	SOUTHEAST ASIA
6920	Nino Konis Santana	Stub	1080700969	Timor-Leste	1300000.0	SOUTHEAST ASIA
6921	José Abílio Osório Soares	Start	1112065021	Timor-Leste	1300000.0	SOUTHEAST ASIA
6922	João da Costa Tavares	C	1095266698	Timor-Leste	1300000.0	SOUTHEAST ASIA
6923	Mário Viegas Carrascalão	C	1072430980	Timor-Leste	1300000.0	SOUTHEAST ASIA
6924	Maria Terezinha Viegas	Start	1112159660	Timor-Leste	1300000.0	SOUTHEAST ASIA
6925	Kafui Adjamagbo-Johnson	Start	1090161620	Togo	8800000.0	WESTERN AFRICA
6926	Angèle Dola Akofa Aguigah	C	1099133088	Togo	8800000.0	WESTERN AFRICA
6927	Robert Ajavon	Stub	1029012283	Togo	8800000.0	WESTERN AFRICA
6928	Martin Aku	Stub	1104074508	Togo	8800000.0	WESTERN AFRICA
6929	Claude Améganvi	Stub	1058532619	Togo	8800000.0	WESTERN AFRICA
6930	Jacques Amouzou	Start	1053650959	Togo	8800000.0	WESTERN AFRICA
6931	Emmanuel Bodjollé	Stub	1097121652	Togo	8800000.0	WESTERN AFRICA
6932	Clément Nyaletsossi Voule	Start	1090090358	Togo	8800000.0	WESTERN AFRICA
6933	Cokossi	Stub	1009161958	Togo	8800000.0	WESTERN AFRICA
6934	Kléber Dadjo	Start	1107904661	Togo	8800000.0	WESTERN AFRICA
6935	Roland Kpotsra	Start	1053651540	Togo	8800000.0	WESTERN AFRICA
6936	Issifou Tabiou Taffa	Start	1053650955	Togo	8800000.0	WESTERN AFRICA
6937	Kodjo Amegnisso Tossou	Stub	1053651076	Togo	8800000.0	WESTERN AFRICA
6938	Mawupé Valentin Vovor	C	1112734687	Togo	8800000.0	WESTERN AFRICA
6939	Sani Yaya	Start	1053651558	Togo	8800000.0	WESTERN AFRICA
6940	Enele Maʻafu	C	1073889279	Tonga	100000.0	OCEANIA
6941	Viliami Tupoulahi Mailefihi Tuku'aho	C	1104880192	Tonga	100000.0	OCEANIA
6942	ʻUluvalu	Start	1033944232	Tonga	100000.0	OCEANIA
6943	Henry Alcazar	C	1114543929	Trinidad and Tobago	1400000.0	CARIBBEAN
6944	James Biggart	C	997397935	Trinidad and Tobago	1400000.0	CARIBBEAN
6945	Cyrus Prudhomme David	C	1114543502	Trinidad and Tobago	1400000.0	CARIBBEAN
6946	William Demas	Stub	1110258782	Trinidad and Tobago	1400000.0	CARIBBEAN
6947	Gypsy (calypsonian)	Start	1073541281	Trinidad and Tobago	1400000.0	CARIBBEAN
6948	Isaac Hope	Start	1023309148	Trinidad and Tobago	1400000.0	CARIBBEAN
6949	Martin Joseph	Start	1064729103	Trinidad and Tobago	1400000.0	CARIBBEAN
6950	Kenneth Lalla	Stub	1098116781	Trinidad and Tobago	1400000.0	CARIBBEAN
6951	Emmanuel Mzumbo Lazare	C	1098116908	Trinidad and Tobago	1400000.0	CARIBBEAN
6952	Randall Mitchell	Start	1108114284	Trinidad and Tobago	1400000.0	CARIBBEAN
6953	Arnold Piggott	Stub	1071023974	Trinidad and Tobago	1400000.0	CARIBBEAN
6954	David Pitt, Baron Pitt of Hampstead	C	1115760392	Trinidad and Tobago	1400000.0	CARIBBEAN
6955	Kevin Ramnarine	Stub	1108968759	Trinidad and Tobago	1400000.0	CARIBBEAN
6956	Sarran Teelucksingh	C	1093142640	Trinidad and Tobago	1400000.0	CARIBBEAN
6957	Ronald Jay Williams	C	1066949906	Trinidad and Tobago	1400000.0	CARIBBEAN
6958	Hugh Wooding	Start	1112081002	Trinidad and Tobago	1400000.0	CARIBBEAN
6959	Habib Achour	Stub	1029574553	Tunisia	11800000.0	NORTHERN AFRICA
6960	Mekki Aloui	Stub	1041433441	Tunisia	11800000.0	NORTHERN AFRICA
6961	Ferjani Bel Haj Ammar	Stub	1030173862	Tunisia	11800000.0	NORTHERN AFRICA
6962	Chedly Ayari	C	1114437741	Tunisia	11800000.0	NORTHERN AFRICA
6963	Mahmoud Ben Ayed	C	1050087390	Tunisia	11800000.0	NORTHERN AFRICA
6964	Mounir Baatour	Start	1110930036	Tunisia	11800000.0	NORTHERN AFRICA
6965	Selma Baccar	C	1044685883	Tunisia	11800000.0	NORTHERN AFRICA
6966	Yadh Ben Achour	Start	1101801981	Tunisia	11800000.0	NORTHERN AFRICA
6967	Ahmed Ben Salah	C	1061990220	Tunisia	11800000.0	NORTHERN AFRICA
6968	Leila Ben-Gacem	C	1106842255	Tunisia	11800000.0	NORTHERN AFRICA
6969	Mohamed Nejib Berriche	Stub	1100422221	Tunisia	11800000.0	NORTHERN AFRICA
6970	Ghazi Chaouachi	Stub	1094076051	Tunisia	11800000.0	NORTHERN AFRICA
6971	Ali Chaouch	Start	1101144527	Tunisia	11800000.0	NORTHERN AFRICA
6972	Mohamed Charfi	Start	1098183988	Tunisia	11800000.0	NORTHERN AFRICA
6973	Mohamed Messaoud Chebbi	Stub	1105924035	Tunisia	11800000.0	NORTHERN AFRICA
6974	Ahmad ibn Abi Diyaf	B	1111867713	Tunisia	11800000.0	NORTHERN AFRICA
6975	Mahmoud Djellouli	Start	1114898394	Tunisia	11800000.0	NORTHERN AFRICA
6976	Mohamed Salah Fliss	C	1021846452	Tunisia	11800000.0	NORTHERN AFRICA
6977	Mohamed Ghannouchi	C	1102676192	Tunisia	11800000.0	NORTHERN AFRICA
6978	Rached Ghannouchi	GA	1109470504	Tunisia	11800000.0	NORTHERN AFRICA
6979	Sadok Ghileb	Stub	861531572	Tunisia	11800000.0	NORTHERN AFRICA
6980	Nebiha Gueddana	C	1081299179	Tunisia	11800000.0	NORTHERN AFRICA
6981	Mezri Haddad	C	1073970528	Tunisia	11800000.0	NORTHERN AFRICA
6982	Radhia Haddad	Start	1069945711	Tunisia	11800000.0	NORTHERN AFRICA
6983	Ali Bach Hamba	Start	1058096753	Tunisia	11800000.0	NORTHERN AFRICA
6984	Mohamed Hechmi Hamdi	Start	1046545949	Tunisia	11800000.0	NORTHERN AFRICA
6985	Kamel Jendoubi	C	1096588426	Tunisia	11800000.0	NORTHERN AFRICA
6986	Faten Kallel	Start	1104318224	Tunisia	11800000.0	NORTHERN AFRICA
6987	Ibrahim Kassas	Stub	1006730604	Tunisia	11800000.0	NORTHERN AFRICA
6988	Othman Kechrid	Start	1098427519	Tunisia	11800000.0	NORTHERN AFRICA
6989	Omezzine Khelifa	Start	1108838195	Tunisia	11800000.0	NORTHERN AFRICA
6990	Slaheddine Maaoui	Start	1106829472	Tunisia	11800000.0	NORTHERN AFRICA
6991	Selma Hédia Mabrouk	GA	1106121277	Tunisia	11800000.0	NORTHERN AFRICA
6992	Zouhair Maghzaoui	Stub	1049597900	Tunisia	11800000.0	NORTHERN AFRICA
6993	Seifeddine Makhlouf	Stub	1102503035	Tunisia	11800000.0	NORTHERN AFRICA
6994	Mohamed Masmoudi	Stub	1061142712	Tunisia	11800000.0	NORTHERN AFRICA
6995	Mustapha Masmoudi	Stub	1090592661	Tunisia	11800000.0	NORTHERN AFRICA
6996	Tarak Mekki	Start	1061580986	Tunisia	11800000.0	NORTHERN AFRICA
6997	Ahmed Mestiri	Stub	1107510416	Tunisia	11800000.0	NORTHERN AFRICA
6998	Abir Moussi	C	1115897476	Tunisia	11800000.0	NORTHERN AFRICA
6999	Naceur Ben Jaâfar	C	994431648	Tunisia	11800000.0	NORTHERN AFRICA
7000	Nizar Ben Néji	Start	1106907647	Tunisia	11800000.0	NORTHERN AFRICA
7001	Mahmud Qabadu	B	1085035197	Tunisia	11800000.0	NORTHERN AFRICA
7002	Giuseppe Raffo	C	1100063840	Tunisia	11800000.0	NORTHERN AFRICA
7003	Mustapha Saheb Ettabaa	Start	1097001600	Tunisia	11800000.0	NORTHERN AFRICA
7004	Salah Farhat	C	1080735914	Tunisia	11800000.0	NORTHERN AFRICA
7005	Saïda Sassi	C	1049417844	Tunisia	11800000.0	NORTHERN AFRICA
